DUA;Item;Data;Año;Importador;RUC;Regimen;Código NCM;Aduana;Via Transporte;Nome do Transportador;Manifesto;Conhecimento;Porto de Embarque;País de Origem;Pais de Procedencia;Quantidade Comercial;Unidade de Medida;Quant. VF;U.V.F.;Embalagem;Tipo de Embalagem;U$S FOB;U$S FOB Unit.;U$S CIF;U$S Unitário;U$S Frete;Kgs. Líquidos;TN Netos;Kgs. Brutos;Fornecedor;Marca;Descrição de Mercadoria;Descrição para o Filtro
118-291474;0001;27/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01681-21;MEDUC1116085;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;47670.94;1.83;48360;1.86;680;26000;26;26660;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC, PETCO, PVC 35 PVC 35 PARA USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA PVC, PETCO, PVC 35 PVC 35 PARA USO INDUSTRIAL RESINA PVC RESINA PVC
118-291480;0001;27/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01681-21;MEDUC1115988;CARTAGENA;Colombia;Panamá;260000;KG;260000;KILOGRAMO;0;No disponible;487109.91;1.87;494000;1.9;6800;260000;260;263780;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC 440, PETCO, PVC 440 PVC 440 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC 440, PETCO, PVC 440 PVC 440 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-291487;0001;27/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01681-21;MEDUM5381311;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;375300.68;1.84;387600.01;1.9;11891.33;204000;204;206670;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;No disponible;RESINA, PRIMEX, P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-293263;0001;27/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;29173200;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01667-21;HLCUEUR2106GZMJ7;SAN ANTONIO;Chile;Panamá;20000;KG;20000;KILOGRAMO;0;No disponible;47318;2.37;48591.47;2.43;682;20000;20;20670;PANIMEX QUIMICA LTDA.;PANIMEX;DOP. PANIMEX. DOP PANIMEX PARA USO INDUSTRIAL DOP;DOP. PANIMEX. DOP PANIMEX PARA USO INDUSTRIAL DOP
118-293264;0001;27/07/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041010;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01836-21;MEDUC1116424;CARTAGENA;Colombia;Panamá;24000;KG;24000;KILOGRAMO;0;No disponible;47080;1.96;48348.5;2.01;680;24000;24;24650;MEXICHEM RESINAS COLOMBIA S.A.S.;ECOLVIN;RESINA EMULSION, ECOLVIN, G-68 G-68 USO INDUSTRIAL RESINA EMULSION RESINA EMULSION;RESINA EMULSION, ECOLVIN, G-68 G-68 USO INDUSTRIAL RESINA EMULSION RESINA EMULSION
118-302304;0001;3/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01740-21;SEAU211355941;BALBOA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;47725.99;1.84;49400;1.9;1665;26000;26;26520;MEXICHEM RESINAS COLOMBIA SAS;PETCO;RESINA PVC, PETCO, PVC 440 PVC 440 PARA USO INDUSTRIAL RESINA RESINA;RESINA PVC, PETCO, PVC 440 PVC 440 PARA USO INDUSTRIAL RESINA RESINA
118-307874;0001;6/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;TRABAJOS MARITIMOS S.A.;01749-21;HLCUME3210526551;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;568692;1.86;581400;1.9;12096;306000;306;311080;MEXICHEM RESINAS VINILICAS S.A. DE;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC
118-315857;0001;12/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01854-21;SEAU211355941;BALBOA;Colombia;Panamá;234000;KG;234000;KILOGRAMO;0;No disponible;429533.91;1.84;444650;1.9;15035;234000;234;239310;MEXICHEM RESINAS COLOMBIA SAS;PETCO;RESINA PVC. PETCO. PVC 440 PVC 440 PARA USO INDUSTRIAL RESINA RESINA;RESINA PVC. PETCO. PVC 440 PVC 440 PARA USO INDUSTRIAL RESINA RESINA
118-315863;0001;12/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39043010;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01854-21;SEAU211356066;BALBOA;Colombia;Panamá;12000;KG;12000;KILOGRAMO;0;No disponible;21825.53;1.82;23330;1.94;1500;12000;12;12200;MEXICHEM RESINAS COLOMBIA SAS;PETCO;CLOROACETATO DE POLIVINILO. PETCO. CR80A CR80A SIN MEZCLAR CON OTRAS SUSTANCIAS CLOROACETATO DE POLIVINILO (PVCA) .;CLOROACETATO DE POLIVINILO. PETCO. CR80A CR80A SIN MEZCLAR CON OTRAS SUSTANCIAS CLOROACETATO DE POLIVINILO (PVCA) .
118-315943;0001;12/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041010;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01854-21;SUDU21999AULG0DR;BALBOA;Colombia;Panamá;78000;KG;78000;KILOGRAMO;0;No disponible;138310.52;1.77;140400;1.8;2064;78000;78;79800;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA  PVC 35. PETCO. PVC 35 PVC 35 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA  PVC 35. PETCO. PVC 35 PVC 35 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-316043;0001;12/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01854-21;MAEU211423262;BALBOA;Arabia Saudi;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;81736;1857.64;85941.7;1953.22;3184;44000;44;45210;SAUDI ETHYLENE  POLYETHYLENE CO;SAUDI LUPOLEN;LOW DENSITY POLYETHYLENE, SAUDI LUPOLEN, 2427H 2424H USO INDUSTRIAL EIGHT -FOUR THOUSAND NINE HUNDRED TWENTY DOLLARS WITH ZERO CENTS POLIETILENO;LOW DENSITY POLYETHYLENE, SAUDI LUPOLEN, 2427H 2424H USO INDUSTRIAL EIGHT -FOUR THOUSAND NINE HUNDRED TWENTY DOLLARS WITH ZERO CENTS POLIETILENO
118-320459;0001;16/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01836-21;MEDUM5381311;ALTAMIRA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;187650.32;1.84;193799.99;1.9;5945.67;102000;102;103490;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA. PRIMEX. P225-2 P-225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-321743;0001;17/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01896-21;SUDU21159AUUVTNJ;BALBOA;Colombia;Colombia;24700;KG;24700;KILOGRAMO;0;No disponible;49973.32;2.02;50634.99;2.05;653.6;24700;24.7;25251;C.I. MEXICHEM COMPUESTOS COLOMBIA;CI MEXICHEM COMPUESTOS;M210-GREY-1380-25. CI MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC;M210-GREY-1380-25. CI MEXICHEM COMPUESTOS. M210-GREY-1380-25 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL M210-GREY-1380-25 PVC
118-321743;0002;17/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39042100;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01896-21;SUDU21159AUUVTNJ;BALBOA;Colombia;Colombia;1300;KG;1300;KILOGRAMO;0;No disponible;4033.95;3.1;4069;3.13;34.4;1300;1.3;1329;C.I. MEXICHEM COMPUESTOS COLOMBIA;CI MEXICHEM COMPUESTOS;CPVC-EXT-02-650. CI MEXICHEM COMPUESTOS. CPVC-EXT-02-650 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL CPVC-EXT-02-650 PVC;CPVC-EXT-02-650. CI MEXICHEM COMPUESTOS. CPVC-EXT-02-650 POLICLORURO DE VINILO (PVC) SIN PLASTIFICAR (DUROVIN) USO INDUSTRIAL CPVC-EXT-02-650 PVC
118-322774;0001;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01792-21;MEDUC1117315;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;44031.4;1.69;44720;1.72;680;26000;26;26510;MEXICHEM RESINAS COLOMBIA S.A.S;PETCO;PVC 450, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC;PVC 450, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC
118-322836;0001;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01792-21;MEDUM5385882;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;547651;1.79;566100;1.85;17837;306000;306;310240;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-322914;0001;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01897-21;SUDU21159AV3FKRL;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;44023.42;1.69;44720;1.72;688;26000;26;26516.66;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC 35, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA RESINA DE PVC;RESINA DE PVC 35, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA RESINA DE PVC
118-322914;0002;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01897-21;SUDU21159AV3FKRL;CARTAGENA;Colombia;Panamá;52000;KG;52000;KILOGRAMO;0;No disponible;88046.83;1.69;89439.99;1.72;1376;52000;52;53033.33;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA DE PVC 450, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC;RESINA DE PVC 450, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC
118-322947;0001;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01897-21;SUDU21159AV3F9S4;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;44023.42;1.69;44720;1.72;688;26000;26;26555;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA;RESINA PVC, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA
118-322947;0002;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;01897-21;SUDU21159AV3F9S4;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;44023.42;1.69;44720;1.72;688;26000;26;26555;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA;RESINA PVC, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA
118-322977;0001;18/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01792-21;MEDUC1117588;CARTAGENA;Colombia;Panamá;100000;KG;100000;KILOGRAMO;0;No disponible;169247.53;1.69;172000;1.72;2720;100000;100;101570;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC, PETCO, PVC 450-625 450-625 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PETCO, PVC 450-625 450-625 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-327917;0001;23/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39011000;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;01885-21;NAM4622320;HOUSTON;Estados Unidos;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;71370;1622.05;74812.12;1700.28;2550;44000;44;44730;UNITCARGO CONTAINER LINE INC C/OTRICON DRY CHEMICA;TRICOLENE;LLDPE, TRICOLENE, LLB2918SB TRICOLENE LLB2918SB USO INDUSTRIAL LLDPE;LLDPE, TRICOLENE, LLB2918SB TRICOLENE LLB2918SB USO INDUSTRIAL LLDPE
118-331933;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5419848;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;486451;1.59;504900;1.65;17837;306000;306;310360;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC
118-331936;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5419863;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;324279;1.59;336600;1.65;11913;204000;204;207080;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC
118-331937;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5419871;ALTAMIRA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;161087;1.58;167280;1.64;5989;102000;102;103180;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA DE PVC, PRIMEX, G-34 G-34 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA DE PVC, PRIMEX, G-34 G-34 USO INDUSTRIAL RESINA PVC RESINA PVC
118-331940;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUC1118180;CARTAGENA;Colombia;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;496641.85;1.62;504900;1.65;8160;306000;306;314100;MEXICHEM RESINAS COLOMBIA S.A.S.;PETCO;RESINA PVC, PETCO, PVC 440 PVC 440 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PETCO, PVC 440 PVC 440 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-331941;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5411043;ALTAMIRA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;167207;1.64;173400;1.7;5989;102000;102;103250;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, P180 PVC P180 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PRIMEX, P180 PVC P180 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-331942;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5410870;ALTAMIRA;México;Panamá;51000;KG;51000;KILOGRAMO;0;No disponible;80001;1.57;83130;1.63;3027;51000;51;51640;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, P180 PVC P180 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PRIMEX, P180 PVC P180 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-331944;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5419855;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;486451;1.59;504900;1.65;17837;306000;306;311080;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC
118-331954;0001;25/08/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;01852-21;MEDUM5394223;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;486451;1.59;504900;1.65;17837;306000;306;310550;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO  INDUSTRIAL RESINA PVC RESINA PVC
118-348572;0001;7/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;IAN TAYLOR PERU S.A.C;02065-21;HLCUME3210538067;CARTAGENA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;169164;1.66;173400;1.7;4032;102000;102;103390;MEXICHEM RESINAS VINILICAS S.A. DE;PRIMEX;RESINA PVC G34, PRIMEX, G34 PVC G34 USO INDUSTRIAL RESINA PVC G34 RESINA DE PVC;RESINA PVC G34, PRIMEX, G34 PVC G34 USO INDUSTRIAL RESINA PVC G34 RESINA DE PVC
118-348573;0001;7/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02089-21;SUDU21159AVF1MX7;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;43503.63;1.67;44199.99;1.7;688;26000;26;26580;MEXICHEM RESINA COLOMBIA S.A.S CR;PETCO;RESINA PVC, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA RESINA DE PVC;RESINA PVC, PETCO, PVC 35 PVC 35 USO INDUSTRIAL RESINA RESINA DE PVC
118-348573;0002;7/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02089-21;SUDU21159AVF1MX7;CARTAGENA;Colombia;Panamá;26000;KG;26000;KILOGRAMO;0;No disponible;43503.64;1.67;44200;1.7;688;26000;26;26580;MEXICHEM RESINA COLOMBIA S.A.S CR;PETCO;RESINA PVC, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC;RESINA PVC, PETCO, PVC 450 PVC 450 USO INDUSTRIAL RESINA RESINA DE PVC
118-353407;0001;9/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02059-21;MEDUM5427007;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;334479;1.64;346800;1.7;11913;204000;204;207670;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-353408;0001;9/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02059-21;MEDUM5432148;ALTAMIRA;México;Panamá;306000;KG;306000;KILOGRAMO;0;No disponible;501751;1.64;520200;1.7;17837;306000;306;309930;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-353410;0001;9/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02059-21;MEDUM5432163;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;334479;1.64;346800;1.7;11913;204000;204;207090;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-353413;0001;9/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02059-21;MEDUM5432049;ALTAMIRA;México;Panamá;204000;KG;204000;KILOGRAMO;0;No disponible;334479;1.64;346800;1.7;11913;204000;204;207050;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-361500;0001;16/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39021000;MARITIMA DEL CALLAO;MARITIMO;AGENCIA COLUMBUS S.A.C.;02143-21;SUDUN1062B2KW015;KRZZA;Corea del Sur;Estados Unidos;44;TM;44000;KILOGRAMO;0;No disponible;58630;1332.5;77732.87;1766.66;18370;44000;44;44630;TAEWOONG LOGISTICS 13-6 TEHERAN-R;LOTTE;POLIPROPILENO, LOTTE, J590K LOTTE J590K USO INDUSTRIAL POLYPROPYLENE POLIPROPILENO;POLIPROPILENO, LOTTE, J590K LOTTE J590K USO INDUSTRIAL POLYPROPYLENE POLIPROPILENO
118-363604;0001;17/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02155-21;MEDUM5452435;ALTAMIRA;México;Panamá;51000;KG;51000;KILOGRAMO;0;No disponible;83571;1.64;86700;1.7;3027;51000;51;51520;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, G34 G34 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PRIMEX, G34 G34 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-363605;0001;17/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02155-21;MEDUM5451940;ALTAMIRA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;167207;1.64;173400;1.7;5989;102000;102;103320;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA PVC, PRIMEX, G34 G34 USO INDUSTRIAL RESINA PVC RESINA DE PVC;RESINA PVC, PRIMEX, G34 G34 USO INDUSTRIAL RESINA PVC RESINA DE PVC
118-363606;0001;17/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02155-21;MEDUM5440547;ALTAMIRA;México;Panamá;102000;KG;102000;KILOGRAMO;0;No disponible;167246.03;1.64;173400.03;1.7;5950;102000;102;103490;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;PRIMEX;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
118-364945;0001;20/09/2021;2021;COMINTER S.A.C.;4  20100334381;IMPORTACION DEFINITIVA;39041020;MARITIMA DEL CALLAO;MARITIMO;MEDITERRANEAN SHIPPING CO;02155-21;MEDUM5440547;ALTAMIRA;México;Panamá;153000;KG;153000;KILOGRAMO;0;No disponible;250868.96;1.64;260099.96;1.7;8925;153000;153;155190;MEXICHEM RESINAS VINILICAS S.A. DE C.V.;No disponible;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC;RESINA, PRIMEX, P225-2 P225-2 USO INDUSTRIAL RESINA PVC RESINA PVC
